mode,operation,string_set1,string_set2,string,MinDFA,Z3SimpleStringSet
constant,membership,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",[],eg,3.400025889277458e-06,0.008117299992591143
constant,membership,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",[],gkmncxlcu,9.0012326836586e-07,0.007192400051280856
constant,membership,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",[],u,9.997747838497162e-07,0.007208900060504675
constant,membership,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",[],pofnppkdkpmr,8.00006091594696e-07,0.007190499920397997
constant,membership,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",[],zoqtmxsqwpldsxu,6.998889148235321e-07,0.0071808998472988605
constant,creation,"['qqmblacxdxe', 'ytfwzxnxoyohzgsoyqfzi', 'gykpfrqvcx', 'zcpaseahfcl', 'rchpmfmzjxrpjbr', 'wqnckoqysebqfwqcuijcfsvts', 'dgifr', 'ccqszbzgpbzkcf', 'rtcojdbphelxrxnpi', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'mdo', 'cxzbrvlyx', 'js', 'tbwo', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],,1.1796244999859482,0.0017847998533397913
constant,membership,"['qqmblacxdxe', 'ytfwzxnxoyohzgsoyqfzi', 'gykpfrqvcx', 'zcpaseahfcl', 'rchpmfmzjxrpjbr', 'wqnckoqysebqfwqcuijcfsvts', 'dgifr', 'ccqszbzgpbzkcf', 'rtcojdbphelxrxnpi', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'mdo', 'cxzbrvlyx', 'js', 'tbwo', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],eg,3.200024366378784e-06,0.008140299934893847
constant,membership,"['qqmblacxdxe', 'ytfwzxnxoyohzgsoyqfzi', 'gykpfrqvcx', 'zcpaseahfcl', 'rchpmfmzjxrpjbr', 'wqnckoqysebqfwqcuijcfsvts', 'dgifr', 'ccqszbzgpbzkcf', 'rtcojdbphelxrxnpi', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'mdo', 'cxzbrvlyx', 'js', 'tbwo', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],gkmncxlcu,1.00000761449337e-06,0.007160000037401915
constant,membership,"['qqmblacxdxe', 'ytfwzxnxoyohzgsoyqfzi', 'gykpfrqvcx', 'zcpaseahfcl', 'rchpmfmzjxrpjbr', 'wqnckoqysebqfwqcuijcfsvts', 'dgifr', 'ccqszbzgpbzkcf', 'rtcojdbphelxrxnpi', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'mdo', 'cxzbrvlyx', 'js', 'tbwo', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],u,6.998889148235321e-07,0.007149500073865056
constant,membership,"['qqmblacxdxe', 'ytfwzxnxoyohzgsoyqfzi', 'gykpfrqvcx', 'zcpaseahfcl', 'rchpmfmzjxrpjbr', 'wqnckoqysebqfwqcuijcfsvts', 'dgifr', 'ccqszbzgpbzkcf', 'rtcojdbphelxrxnpi', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'mdo', 'cxzbrvlyx', 'js', 'tbwo', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],pofnppkdkpmr,6.00004568696022e-07,0.007229099981486797
constant,membership,"['qqmblacxdxe', 'ytfwzxnxoyohzgsoyqfzi', 'gykpfrqvcx', 'zcpaseahfcl', 'rchpmfmzjxrpjbr', 'wqnckoqysebqfwqcuijcfsvts', 'dgifr', 'ccqszbzgpbzkcf', 'rtcojdbphelxrxnpi', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'mdo', 'cxzbrvlyx', 'js', 'tbwo', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],zoqtmxsqwpldsxu,7.00121745467186e-07,0.007123399991542101
constant,creation,"['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",[],,0.7648514001630247,0.0019980999641120434
constant,membership,"['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",[],eg,2.499902620911598e-06,0.007554799783974886
constant,membership,"['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",[],gkmncxlcu,1.400010660290718e-06,0.007023199927061796
constant,membership,"['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",[],u,1.00000761449337e-06,0.0070627001114189625
constant,membership,"['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",[],pofnppkdkpmr,2.600019797682762e-06,0.00701529998332262
constant,membership,"['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",[],zoqtmxsqwpldsxu,6.998889148235321e-07,0.006965499836951494
constant,creation,"['jytmqmfph', 'otlmkbuk', 'olcqkhapryotpeowckw', 'zbsccrerqnrwjvooh', 'rtcojdbphelxrxnpi', 'ka', 'vep', 'ghet', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jnqvfttpeuizjf', 'iwcvmuyr', 'eiond']",[],,0.2648390999529511,0.0012032999657094479
constant,membership,"['jytmqmfph', 'otlmkbuk', 'olcqkhapryotpeowckw', 'zbsccrerqnrwjvooh', 'rtcojdbphelxrxnpi', 'ka', 'vep', 'ghet', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jnqvfttpeuizjf', 'iwcvmuyr', 'eiond']",[],eg,3.300141543149948e-06,0.007849199930205941
constant,membership,"['jytmqmfph', 'otlmkbuk', 'olcqkhapryotpeowckw', 'zbsccrerqnrwjvooh', 'rtcojdbphelxrxnpi', 'ka', 'vep', 'ghet', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jnqvfttpeuizjf', 'iwcvmuyr', 'eiond']",[],gkmncxlcu,1.2998934835195541e-06,0.006937599973753095
constant,membership,"['jytmqmfph', 'otlmkbuk', 'olcqkhapryotpeowckw', 'zbsccrerqnrwjvooh', 'rtcojdbphelxrxnpi', 'ka', 'vep', 'ghet', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jnqvfttpeuizjf', 'iwcvmuyr', 'eiond']",[],u,1.00000761449337e-06,0.007177700055763125
constant,membership,"['jytmqmfph', 'otlmkbuk', 'olcqkhapryotpeowckw', 'zbsccrerqnrwjvooh', 'rtcojdbphelxrxnpi', 'ka', 'vep', 'ghet', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jnqvfttpeuizjf', 'iwcvmuyr', 'eiond']",[],pofnppkdkpmr,6.998889148235321e-07,0.006848999997600913
constant,membership,"['jytmqmfph', 'otlmkbuk', 'olcqkhapryotpeowckw', 'zbsccrerqnrwjvooh', 'rtcojdbphelxrxnpi', 'ka', 'vep', 'ghet', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jnqvfttpeuizjf', 'iwcvmuyr', 'eiond']",[],zoqtmxsqwpldsxu,1.00000761449337e-06,0.006951899966225028
constant,creation,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']",[],,0.15089130005799234,0.0008585001341998577
constant,membership,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']",[],eg,3.200024366378784e-06,0.007829000009223819
constant,membership,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']",[],gkmncxlcu,1.100124791264534e-06,0.0070335001219064
constant,membership,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']",[],u,8.00006091594696e-07,0.007055100053548813
constant,membership,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']",[],pofnppkdkpmr,7.00121745467186e-07,0.007048000115901232
constant,membership,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']",[],zoqtmxsqwpldsxu,6.00004568696022e-07,0.007172999903559685
constant,creation,"['kdgeicr', 'gykpfrqvcx', 'jb', 'ahxxcb', 'wvafpgju', 'urbffbmfjatkupeozfuf', 'jytmqmfph', 'eiond']",[],,0.0517410000320524,0.0008963001891970634
constant,membership,"['kdgeicr', 'gykpfrqvcx', 'jb', 'ahxxcb', 'wvafpgju', 'urbffbmfjatkupeozfuf', 'jytmqmfph', 'eiond']",[],eg,3.300141543149948e-06,0.008599399821832776
constant,membership,"['kdgeicr', 'gykpfrqvcx', 'jb', 'ahxxcb', 'wvafpgju', 'urbffbmfjatkupeozfuf', 'jytmqmfph', 'eiond']",[],gkmncxlcu,1.200009137392044e-06,0.007967100013047457
constant,membership,"['kdgeicr', 'gykpfrqvcx', 'jb', 'ahxxcb', 'wvafpgju', 'urbffbmfjatkupeozfuf', 'jytmqmfph', 'eiond']",[],u,1.0998919606208801e-06,0.008260900154709816
constant,membership,"['kdgeicr', 'gykpfrqvcx', 'jb', 'ahxxcb', 'wvafpgju', 'urbffbmfjatkupeozfuf', 'jytmqmfph', 'eiond']",[],pofnppkdkpmr,6.998889148235321e-07,0.009169800207018852
constant,membership,"['kdgeicr', 'gykpfrqvcx', 'jb', 'ahxxcb', 'wvafpgju', 'urbffbmfjatkupeozfuf', 'jytmqmfph', 'eiond']",[],zoqtmxsqwpldsxu,8.00006091594696e-07,0.007997500011697412
constant,creation,"['qqmblacxdxe', 'c', 'wmvupesdo', 'qlgyhe', 'ucyjgbpy', 'pkkkleqkdhbmnfsgpojcqhl', 'olcqkhapryotpeowckw', 'dgifr', 'erfalhabnx', 'urbffbmfjatkupeozfuf', 'lumwjuexq', 'oechln', 'ulw', 'tsowmqo', 'sgnauupzjw', 'kciqraii']",[],,0.4076670999638736,0.0017533998470753431
constant,membership,"['qqmblacxdxe', 'c', 'wmvupesdo', 'qlgyhe', 'ucyjgbpy', 'pkkkleqkdhbmnfsgpojcqhl', 'olcqkhapryotpeowckw', 'dgifr', 'erfalhabnx', 'urbffbmfjatkupeozfuf', 'lumwjuexq', 'oechln', 'ulw', 'tsowmqo', 'sgnauupzjw', 'kciqraii']",[],eg,3.0999071896076202e-06,0.008417700184509158
constant,membership,"['qqmblacxdxe', 'c', 'wmvupesdo', 'qlgyhe', 'ucyjgbpy', 'pkkkleqkdhbmnfsgpojcqhl', 'olcqkhapryotpeowckw', 'dgifr', 'erfalhabnx', 'urbffbmfjatkupeozfuf', 'lumwjuexq', 'oechln', 'ulw', 'tsowmqo', 'sgnauupzjw', 'kciqraii']",[],gkmncxlcu,9.0012326836586e-07,0.008687500143423676
constant,membership,"['qqmblacxdxe', 'c', 'wmvupesdo', 'qlgyhe', 'ucyjgbpy', 'pkkkleqkdhbmnfsgpojcqhl', 'olcqkhapryotpeowckw', 'dgifr', 'erfalhabnx', 'urbffbmfjatkupeozfuf', 'lumwjuexq', 'oechln', 'ulw', 'tsowmqo', 'sgnauupzjw', 'kciqraii']",[],u,1.00000761449337e-06,0.008138499921187758
constant,membership,"['qqmblacxdxe', 'c', 'wmvupesdo', 'qlgyhe', 'ucyjgbpy', 'pkkkleqkdhbmnfsgpojcqhl', 'olcqkhapryotpeowckw', 'dgifr', 'erfalhabnx', 'urbffbmfjatkupeozfuf', 'lumwjuexq', 'oechln', 'ulw', 'tsowmqo', 'sgnauupzjw', 'kciqraii']",[],pofnppkdkpmr,8.998904377222061e-07,0.008028199896216393
constant,membership,"['qqmblacxdxe', 'c', 'wmvupesdo', 'qlgyhe', 'ucyjgbpy', 'pkkkleqkdhbmnfsgpojcqhl', 'olcqkhapryotpeowckw', 'dgifr', 'erfalhabnx', 'urbffbmfjatkupeozfuf', 'lumwjuexq', 'oechln', 'ulw', 'tsowmqo', 'sgnauupzjw', 'kciqraii']",[],zoqtmxsqwpldsxu,6.00004568696022e-07,0.008406500099226832
constant,creation,"['ydwa', 'eg', 'jvtk', 'wvplxlihgxygpsqdjfwi', 'ucyjgbpy', 'olcqkhapryotpeowckw', 'coxgiwdsbqh', 'iwcvmuyr', 'mwnrbnyw', 'erfalhabnx', 'tujdiybslcoitddzrytq', 'iuznhic', 'sajnxtpnmvxotmv', 'cxzbrvlyx', 'scbbcigxshzd', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],,0.7089489998761564,0.0016124001704156399
constant,membership,"['ydwa', 'eg', 'jvtk', 'wvplxlihgxygpsqdjfwi', 'ucyjgbpy', 'olcqkhapryotpeowckw', 'coxgiwdsbqh', 'iwcvmuyr', 'mwnrbnyw', 'erfalhabnx', 'tujdiybslcoitddzrytq', 'iuznhic', 'sajnxtpnmvxotmv', 'cxzbrvlyx', 'scbbcigxshzd', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],eg,3.600027412176132e-06,0.008119900012388825
constant,membership,"['ydwa', 'eg', 'jvtk', 'wvplxlihgxygpsqdjfwi', 'ucyjgbpy', 'olcqkhapryotpeowckw', 'coxgiwdsbqh', 'iwcvmuyr', 'mwnrbnyw', 'erfalhabnx', 'tujdiybslcoitddzrytq', 'iuznhic', 'sajnxtpnmvxotmv', 'cxzbrvlyx', 'scbbcigxshzd', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],gkmncxlcu,1.0998919606208801e-06,0.007109399884939194
constant,membership,"['ydwa', 'eg', 'jvtk', 'wvplxlihgxygpsqdjfwi', 'ucyjgbpy', 'olcqkhapryotpeowckw', 'coxgiwdsbqh', 'iwcvmuyr', 'mwnrbnyw', 'erfalhabnx', 'tujdiybslcoitddzrytq', 'iuznhic', 'sajnxtpnmvxotmv', 'cxzbrvlyx', 'scbbcigxshzd', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],u,1.00000761449337e-06,0.007178699830546975
constant,membership,"['ydwa', 'eg', 'jvtk', 'wvplxlihgxygpsqdjfwi', 'ucyjgbpy', 'olcqkhapryotpeowckw', 'coxgiwdsbqh', 'iwcvmuyr', 'mwnrbnyw', 'erfalhabnx', 'tujdiybslcoitddzrytq', 'iuznhic', 'sajnxtpnmvxotmv', 'cxzbrvlyx', 'scbbcigxshzd', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],pofnppkdkpmr,7.00121745467186e-07,0.007168099982663989
constant,membership,"['ydwa', 'eg', 'jvtk', 'wvplxlihgxygpsqdjfwi', 'ucyjgbpy', 'olcqkhapryotpeowckw', 'coxgiwdsbqh', 'iwcvmuyr', 'mwnrbnyw', 'erfalhabnx', 'tujdiybslcoitddzrytq', 'iuznhic', 'sajnxtpnmvxotmv', 'cxzbrvlyx', 'scbbcigxshzd', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],zoqtmxsqwpldsxu,6.00004568696022e-07,0.007231900002807379
constant,creation,"['ytfwzxnxoyohzgsoyqfzi', 'lnzcmzfevbhls', 'pkkkleqkdhbmnfsgpojcqhl', 'rtcojdbphelxrxnpi', 'vep', 'ksudktwcdscjhf', 'mdo', 'elebzbgvynxhzn', 'eiond', 'kciqraii']",[],,0.20162539999000728,0.0012236000038683414
constant,membership,"['ytfwzxnxoyohzgsoyqfzi', 'lnzcmzfevbhls', 'pkkkleqkdhbmnfsgpojcqhl', 'rtcojdbphelxrxnpi', 'vep', 'ksudktwcdscjhf', 'mdo', 'elebzbgvynxhzn', 'eiond', 'kciqraii']",[],eg,3.500143066048622e-06,0.00816530012525618
constant,membership,"['ytfwzxnxoyohzgsoyqfzi', 'lnzcmzfevbhls', 'pkkkleqkdhbmnfsgpojcqhl', 'rtcojdbphelxrxnpi', 'vep', 'ksudktwcdscjhf', 'mdo', 'elebzbgvynxhzn', 'eiond', 'kciqraii']",[],gkmncxlcu,8.998904377222061e-07,0.00733570009469986
constant,membership,"['ytfwzxnxoyohzgsoyqfzi', 'lnzcmzfevbhls', 'pkkkleqkdhbmnfsgpojcqhl', 'rtcojdbphelxrxnpi', 'vep', 'ksudktwcdscjhf', 'mdo', 'elebzbgvynxhzn', 'eiond', 'kciqraii']",[],u,8.00006091594696e-07,0.00727459997870028
constant,membership,"['ytfwzxnxoyohzgsoyqfzi', 'lnzcmzfevbhls', 'pkkkleqkdhbmnfsgpojcqhl', 'rtcojdbphelxrxnpi', 'vep', 'ksudktwcdscjhf', 'mdo', 'elebzbgvynxhzn', 'eiond', 'kciqraii']",[],pofnppkdkpmr,8.998904377222061e-07,0.007345899939537048
constant,membership,"['ytfwzxnxoyohzgsoyqfzi', 'lnzcmzfevbhls', 'pkkkleqkdhbmnfsgpojcqhl', 'rtcojdbphelxrxnpi', 'vep', 'ksudktwcdscjhf', 'mdo', 'elebzbgvynxhzn', 'eiond', 'kciqraii']",[],zoqtmxsqwpldsxu,1.200009137392044e-06,0.007362200180068612
constant,creation,"['ir', 'nx', 'qyxuhityfuysstuo', 'kdgeicr', 'ua', 'jb', 'gkmncxlcu', 'ane', 'mwnrbnyw', 'uywfco', 'ulw', 'jx', 'mdo', 'iwcvmuyr', 'scdnzyojnt', 'elebzbgvynxhzn', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],,0.555557900108397,0.0018297000788152218
constant,membership,"['ir', 'nx', 'qyxuhityfuysstuo', 'kdgeicr', 'ua', 'jb', 'gkmncxlcu', 'ane', 'mwnrbnyw', 'uywfco', 'ulw', 'jx', 'mdo', 'iwcvmuyr', 'scdnzyojnt', 'elebzbgvynxhzn', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],eg,3.500143066048622e-06,0.00806620018556714
constant,membership,"['ir', 'nx', 'qyxuhityfuysstuo', 'kdgeicr', 'ua', 'jb', 'gkmncxlcu', 'ane', 'mwnrbnyw', 'uywfco', 'ulw', 'jx', 'mdo', 'iwcvmuyr', 'scdnzyojnt', 'elebzbgvynxhzn', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],gkmncxlcu,2.9001384973526e-06,0.007194100180640817
constant,membership,"['ir', 'nx', 'qyxuhityfuysstuo', 'kdgeicr', 'ua', 'jb', 'gkmncxlcu', 'ane', 'mwnrbnyw', 'uywfco', 'ulw', 'jx', 'mdo', 'iwcvmuyr', 'scdnzyojnt', 'elebzbgvynxhzn', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],u,1.00000761449337e-06,0.007058399962261319
constant,membership,"['ir', 'nx', 'qyxuhityfuysstuo', 'kdgeicr', 'ua', 'jb', 'gkmncxlcu', 'ane', 'mwnrbnyw', 'uywfco', 'ulw', 'jx', 'mdo', 'iwcvmuyr', 'scdnzyojnt', 'elebzbgvynxhzn', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],pofnppkdkpmr,6.998889148235321e-07,0.007181299850344658
constant,membership,"['ir', 'nx', 'qyxuhityfuysstuo', 'kdgeicr', 'ua', 'jb', 'gkmncxlcu', 'ane', 'mwnrbnyw', 'uywfco', 'ulw', 'jx', 'mdo', 'iwcvmuyr', 'scdnzyojnt', 'elebzbgvynxhzn', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'eopuhjrhddewwpheteinzajspolyoghhn']",[],zoqtmxsqwpldsxu,6.998889148235321e-07,0.007179200183600187
constant,creation,"['ydwa', 'eiond', 'qlgyhe', 'okxiwvjvwwjheotwpzgvz']",[],,0.012699699960649014,0.0006003999151289463
constant,membership,"['ydwa', 'eiond', 'qlgyhe', 'okxiwvjvwwjheotwpzgvz']",[],eg,2.800021320581436e-06,0.007725599920377135
constant,membership,"['ydwa', 'eiond', 'qlgyhe', 'okxiwvjvwwjheotwpzgvz']",[],gkmncxlcu,1.00000761449337e-06,0.007437100168317556
constant,membership,"['ydwa', 'eiond', 'qlgyhe', 'okxiwvjvwwjheotwpzgvz']",[],u,9.0012326836586e-07,0.007292599882930517
constant,membership,"['ydwa', 'eiond', 'qlgyhe', 'okxiwvjvwwjheotwpzgvz']",[],pofnppkdkpmr,6.998889148235321e-07,0.007484199944883585
constant,membership,"['ydwa', 'eiond', 'qlgyhe', 'okxiwvjvwwjheotwpzgvz']",[],zoqtmxsqwpldsxu,6.998889148235321e-07,0.007449900032952428
constant,creation,"['okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'gykpfrqvcx', 'jb', 'dgifr', 'ldqj', 'ccqszbzgpbzkcf', 'urbffbmfjatkupeozfuf', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'zbsccrerqnrwjvooh', 'iuznhic', 'vep', 'jsehllizrtutwfykfscucgolksbyv', 'jx']",[],,0.665902900043875,0.0014440999366343021
constant,membership,"['okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'gykpfrqvcx', 'jb', 'dgifr', 'ldqj', 'ccqszbzgpbzkcf', 'urbffbmfjatkupeozfuf', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'zbsccrerqnrwjvooh', 'iuznhic', 'vep', 'jsehllizrtutwfykfscucgolksbyv', 'jx']",[],eg,2.9001384973526e-06,0.007540500024333596
constant,membership,"['okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'gykpfrqvcx', 'jb', 'dgifr', 'ldqj', 'ccqszbzgpbzkcf', 'urbffbmfjatkupeozfuf', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'zbsccrerqnrwjvooh', 'iuznhic', 'vep', 'jsehllizrtutwfykfscucgolksbyv', 'jx']",[],gkmncxlcu,1.400010660290718e-06,0.007326799910515547
constant,membership,"['okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'gykpfrqvcx', 'jb', 'dgifr', 'ldqj', 'ccqszbzgpbzkcf', 'urbffbmfjatkupeozfuf', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'zbsccrerqnrwjvooh', 'iuznhic', 'vep', 'jsehllizrtutwfykfscucgolksbyv', 'jx']",[],u,1.100124791264534e-06,0.007033800007775426
constant,membership,"['okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'gykpfrqvcx', 'jb', 'dgifr', 'ldqj', 'ccqszbzgpbzkcf', 'urbffbmfjatkupeozfuf', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'zbsccrerqnrwjvooh', 'iuznhic', 'vep', 'jsehllizrtutwfykfscucgolksbyv', 'jx']",[],pofnppkdkpmr,7.00121745467186e-07,0.0071588000282645226
constant,membership,"['okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'gykpfrqvcx', 'jb', 'dgifr', 'ldqj', 'ccqszbzgpbzkcf', 'urbffbmfjatkupeozfuf', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'zbsccrerqnrwjvooh', 'iuznhic', 'vep', 'jsehllizrtutwfykfscucgolksbyv', 'jx']",[],zoqtmxsqwpldsxu,8.998904377222061e-07,0.007031399989500642
